algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,104,4,14.456,24.898,1.0,1.0,17,17,0,0,668,668,667,0.026237,0.012847,0.004285,1,1,1,2277.9
round_robin,1,105,1,14.405,24.731,1.0,1.0,18,18,0,0,668,668,668,0.026064,0.012735,0.004417,1,1,1,2277.9
round_robin,1,106,11,14.894,24.967,1.0,1.0,20,20,0,0,672,672,671,0.026277,0.01318,0.005226,1,1,1,2277.9
round_robin,1,107,1,14.583,24.566,1.0,1.0,21,21,0,0,672,672,672,0.025892,0.01263,0.005226,1,1,1,2277.9
round_robin,1,108,11,14.286,24.566,1.0,1.0,21,21,0,0,676,676,675,0.025892,0.01263,0.004335,1,1,1,2277.9
round_robin,1,109,1,14.562,25.455,1.0,1.0,23,23,0,0,676,676,676,0.026888,0.012554,0.004244,1,1,1,2277.9
round_robin,1,110,11,14.473,25.097,1.0,1.0,25,25,0,0,680,680,679,0.026473,0.012715,0.00423,1,1,1,2277.9
round_robin,1,111,1,14.34,24.788,1.0,1.0,26,26,0,0,680,680,680,0.026143,0.012595,0.004283,1,1,1,2277.9
round_robin,1,112,11,14.43,25.055,1.0,1.0,28,28,0,0,684,684,683,0.026443,0.012559,0.004289,1,1,1,2277.9
round_robin,1,113,1,14.283,24.656,1.0,1.0,29,29,0,0,684,684,684,0.026,0.012559,0.004289,1,1,1,2277.9
round_robin,1,114,11,14.37,24.68,1.0,1.0,29,29,0,0,688,688,687,0.026,0.012805,0.004304,1,1,1,2277.9
round_robin,1,115,1,14.563,25.387,1.0,1.0,31,31,0,0,688,688,688,0.026803,0.012645,0.004242,1,1,1,2277.9
round_robin,1,116,11,14.469,24.974,1.0,1.0,32,32,0,0,692,692,691,0.026342,0.012663,0.004403,1,1,1,2277.9
round_robin,1,117,1,14.316,24.754,1.0,1.0,34,34,0,0,692,692,692,0.026113,0.012525,0.00431,1,1,1,2277.9
round_robin,1,118,11,14.374,24.939,1.0,1.0,36,36,0,0,696,696,695,0.026315,0.012558,0.00425,1,1,1,2277.9
round_robin,1,119,1,14.374,24.939,1.0,1.0,36,36,0,0,696,696,696,0.026315,0.012558,0.00425,1,1,1,2277.9
round_robin,1,120,11,14.34,24.461,1.0,1.0,37,37,0,0,700,700,699,0.025736,0.012988,0.004297,1,0,1,2277.9
round_robin,1,121,1,9.84,12.643,1.0,1.0,38,38,0,0,700,700,700,0.012575,0.01265,0.004295,1,0,1,2277.9
round_robin,1,122,1,9.826,12.579,1.0,1.0,38,38,0,0,701,700,700,0.012582,0.012548,0.004349,1,0,1,2277.9
round_robin,1,123,1,9.876,12.754,1.0,1.0,38,38,0,0,701,701,700,0.012591,0.012772,0.004266,1,0,1,2277.9
round_robin,1,124,1,9.867,12.773,1.0,1.0,38,38,0,0,701,701,701,0.012513,0.012802,0.004287,1,0,1,2277.9
round_robin,1,125,1,9.867,12.773,1.0,1.0,38,38,0,0,702,701,701,0.012513,0.012802,0.004287,1,0,1,2277.9
