algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,104,1,15.422,24.981,1.0,1.0,22,0,18,22,151,150,150,0.007365,0.026364,0.012537,1,1,1,2209.1
round_robin,1,105,11,15.788,25.539,1.0,1.0,22,0,19,22,154,154,154,0.007568,0.026949,0.012846,1,1,1,2209.1
round_robin,1,106,1,15.57,25.276,1.0,1.0,22,0,21,22,155,154,154,0.007407,0.026682,0.01262,1,1,1,2209.1
round_robin,1,107,0,15.515,24.922,1.0,1.0,22,0,22,17,155,154,154,0.007662,0.026292,0.012592,1,1,1,2209.1
round_robin,1,108,11,15.833,25.239,1.0,1.0,24,0,24,17,158,158,158,0.007468,0.026545,0.013487,1,1,1,2209.1
round_robin,1,109,1,15.833,25.239,1.0,1.0,24,0,24,17,159,158,158,0.007468,0.026545,0.013487,1,1,1,2209.1
round_robin,1,110,11,15.503,25.115,1.0,1.0,25,0,25,17,162,162,162,0.007375,0.026502,0.012632,1,1,1,2209.1
round_robin,1,111,1,15.421,24.979,1.0,1.0,27,0,27,17,163,162,162,0.007386,0.026364,0.012512,1,1,1,2209.1
round_robin,1,112,11,15.536,25.097,1.0,1.0,29,0,29,12,166,166,166,0.007442,0.026476,0.012689,1,1,1,2209.1
round_robin,1,113,1,15.465,24.905,1.0,1.0,30,0,30,12,167,166,166,0.007428,0.02626,0.012708,1,1,1,2209.1
round_robin,1,114,11,15.716,25.32,1.0,1.0,32,0,32,12,170,170,170,0.007688,0.026717,0.012743,1,1,1,2209.1
round_robin,1,115,1,15.625,25.32,1.0,1.0,32,0,32,12,171,170,170,0.007415,0.026717,0.012743,1,1,1,2209.1
round_robin,1,116,11,15.504,24.941,1.0,1.0,33,0,33,6,174,174,174,0.007415,0.026289,0.012808,1,1,1,2209.1
round_robin,1,117,1,15.479,24.753,1.0,1.0,35,0,35,6,175,174,174,0.007357,0.026056,0.013024,1,1,1,2209.1
round_robin,1,118,11,15.506,25.231,1.0,1.0,36,0,36,6,178,178,178,0.007445,0.026654,0.01242,1,1,1,2209.1
round_robin,1,119,1,15.337,24.632,1.0,1.0,38,0,38,6,179,178,178,0.00747,0.025973,0.012567,1,1,1,2209.1
round_robin,1,120,11,15.662,25.541,1.0,1.0,40,0,40,1,182,182,182,0.007527,0.026994,0.012464,0,1,1,2209.1
round_robin,1,121,1,15.616,25.541,1.0,1.0,40,0,40,1,183,182,182,0.00739,0.026994,0.012464,0,1,1,2209.1
round_robin,1,122,1,10.846,12.592,1.0,1.0,40,0,40,1,183,183,182,0.00739,0.012597,0.012551,0,1,1,2209.1
round_robin,1,123,1,10.952,12.946,1.0,1.0,40,0,40,1,183,183,183,0.007385,0.012999,0.012471,0,1,1,2209.1
round_robin,1,124,1,11.13,13.4,1.0,1.0,40,0,40,0,184,183,183,0.007334,0.013493,0.012564,0,1,1,2209.1
round_robin,1,125,1,10.999,12.987,1.0,1.0,40,0,40,0,184,184,183,0.007392,0.013033,0.012572,0,1,1,2209.1
round_robin,1,126,1,11.02,12.934,1.0,1.0,40,0,40,0,184,184,184,0.007405,0.012693,0.012961,0,1,1,2209.1
